"Time","Sensor SHT20","Sensor BMP280"
2021-07-28 16:19:00,14.65,30.49
2021-07-28 16:20:00,14.85,30.98
2021-07-28 16:21:00,14.69,31.09
2021-07-28 16:22:00,14.58,30.9
2021-07-28 16:23:00,14.43,30.61
2021-07-28 16:24:00,14.36,30.39
2021-07-28 16:25:00,14.36,30.4
2021-07-28 16:26:00,14.35,30.39
2021-07-28 16:27:00,14.32,30.25
2021-07-28 16:28:00,14.4,30.16
2021-07-28 16:29:00,14.64,30.27
2021-07-28 16:30:00,14.87,30.53
2021-07-28 16:31:00,14.91,31.14
2021-07-28 16:32:00,14.96,30.98
2021-07-28 16:33:00,14.95,30.93
2021-07-28 16:34:00,14.73,30.93
2021-07-28 16:35:00,14.79,30.98
2021-07-28 16:36:00,14.95,31.11
2021-07-28 16:37:00,14.8,31.09
2021-07-28 16:38:00,14.71,30.88
2021-07-28 16:39:00,14.87,31.12
2021-07-28 16:40:00,14.87,31.23
2021-07-28 16:41:00,15.01,31.44
2021-07-28 16:42:00,15.22,31.88
2021-07-28 16:43:00,15.41,32.17
2021-07-28 16:44:00,15.17,32.17
2021-07-28 16:45:00,,
2021-07-28 16:46:00,14.94,31.38
2021-07-28 16:47:00,14.95,31.32
2021-07-28 16:48:00,15.02,31.53
2021-07-28 16:49:00,15.14,31.8
2021-07-28 16:50:00,,
2021-07-28 16:51:00,,
2021-07-28 16:52:00,15.46,33.06
2021-07-28 16:53:00,15.32,33.2
2021-07-28 16:54:00,15.3,33.19
2021-07-28 16:55:00,15.31,33.24
2021-07-28 16:56:00,,
2021-07-28 16:57:00,,
2021-07-28 16:58:00,15.57,33.49
2021-07-28 16:59:00,15.47,33.38
2021-07-28 17:00:00,15.51,33.4
2021-07-28 17:01:00,15.56,33.37
2021-07-28 17:02:00,15.39,33.13
2021-07-28 17:03:00,,
2021-07-28 17:04:00,15.39,32.44
2021-07-28 17:05:00,15.53,32.41
2021-07-28 17:06:00,15.78,32.62
2021-07-28 17:07:00,15.93,32.96
2021-07-28 17:08:00,15.87,32.97
2021-07-28 17:09:00,15.69,32.84
2021-07-28 17:10:00,15.51,32.43
2021-07-28 17:11:00,15.46,32.16
2021-07-28 17:12:00,15.44,32
2021-07-28 17:13:00,15.43,31.85
2021-07-28 17:14:00,15.57,31.79
2021-07-28 17:15:00,15.69,31.88
2021-07-28 17:16:00,15.6,31.98
2021-07-28 17:17:00,15.66,32.05
2021-07-28 17:18:00,15.69,32.16
2021-07-28 17:19:00,15.77,32.23
2021-07-28 17:20:00,15.81,32.25
2021-07-28 17:21:00,15.69,32.16
2021-07-28 17:22:00,15.57,31.92
2021-07-28 17:23:00,15.61,31.69
2021-07-28 17:24:00,15.68,31.7
2021-07-28 17:25:00,15.69,31.89
2021-07-28 17:26:00,15.68,32.11
2021-07-28 17:27:00,15.75,32.39
2021-07-28 17:28:00,15.9,32.78
2021-07-28 17:29:00,15.89,33.16
2021-07-28 17:30:00,15.81,33.11
2021-07-28 17:31:00,15.74,32.85
2021-07-28 17:32:00,15.6,32.55
2021-07-28 17:33:00,15.68,32.38
2021-07-28 17:34:00,15.67,32.38
2021-07-28 17:35:00,15.7,32.46
2021-07-28 17:36:00,15.8,32.69
2021-07-28 17:37:00,15.76,32.95
2021-07-28 17:38:00,15.66,32.91
2021-07-28 17:39:00,15.62,33.45
2021-07-28 17:40:00,15.58,33.085
2021-07-28 17:41:00,15.67,32.93
2021-07-28 17:42:00,15.84,33.01
2021-07-28 17:43:00,15.71,32.82
2021-07-28 17:44:00,15.68,32.35
2021-07-28 17:45:00,15.7,31.98
2021-07-28 17:46:00,15.6,31.85
2021-07-28 17:47:00,15.57,31.76
2021-07-28 17:48:00,15.52,31.63
2021-07-28 17:49:00,15.57,31.67
2021-07-28 17:50:00,15.68,31.83
2021-07-28 17:51:00,15.57,31.92
2021-07-28 17:52:00,15.52,31.87
2021-07-28 17:53:00,15.51,31.99
2021-07-28 17:54:00,15.47,31.99
2021-07-28 17:55:00,15.42,31.86
2021-07-28 17:56:00,15.54,31.82
2021-07-28 17:57:00,15.52,31.77
2021-07-28 17:58:00,15.594999999999999,31.795
2021-07-28 17:59:00,15.72,31.99
2021-07-28 18:00:00,15.84,32.24
2021-07-28 18:01:00,15.88,32.47
2021-07-28 18:02:00,15.97,32.67
2021-07-28 18:03:00,15.95,32.8
2021-07-28 18:04:00,15.72,32.59
2021-07-28 18:05:00,15.75,32.43
2021-07-28 18:06:00,15.59,32.17
2021-07-28 18:07:00,15.48,31.78
2021-07-28 18:08:00,15.52,31.57
2021-07-28 18:09:00,15.58,31.46
2021-07-28 18:10:00,15.67,31.34
2021-07-28 18:11:00,15.6,31.45
2021-07-28 18:12:00,15.46,31.45
2021-07-28 18:13:00,15.36,31.2
2021-07-28 18:14:00,15.36,30.99
2021-07-28 18:15:00,15.32,30.81
2021-07-28 18:16:00,15.3,30.735
2021-07-28 18:17:00,15.34,30.84
2021-07-28 18:18:00,15.41,30.84
2021-07-28 18:19:00,15.39,30.77
2021-07-28 18:20:00,15.21,30.43
2021-07-28 18:21:00,15.11,29.94
2021-07-28 18:22:00,15.07,29.63
2021-07-28 18:23:00,15.02,29.38
2021-07-28 18:24:00,15.07,29.22
2021-07-28 18:25:00,15.08,29.24
2021-07-28 18:26:00,15.09,29.15
2021-07-28 18:27:00,15.17,29.22
2021-07-28 18:28:00,15.17,29.33
2021-07-28 18:29:00,15.13,29.46
2021-07-28 18:30:00,15.15,29.62
2021-07-28 18:31:00,15.22,29.89
2021-07-28 18:32:00,15.27,30
2021-07-28 18:33:00,15.42,30.2
2021-07-28 18:34:00,15.555,30.615000000000002
2021-07-28 18:35:00,15.57,30.82
2021-07-28 18:36:00,15.55,30.71
2021-07-28 18:37:00,15.6,30.63
2021-07-28 18:38:00,15.6,30.74
2021-07-28 18:39:00,15.56,30.74
2021-07-28 18:40:00,15.67,30.88
2021-07-28 18:41:00,15.78,31.1
2021-07-28 18:42:00,15.9,31.22
2021-07-28 18:43:00,15.91,31.36
2021-07-28 18:44:00,15.57,31.08
2021-07-28 18:45:00,15.45,30.47
2021-07-28 18:46:00,15.51,30.22
2021-07-28 18:47:00,15.39,29.98
2021-07-28 18:48:00,15.28,29.69
2021-07-28 18:49:00,15.21,29.41
2021-07-28 18:50:00,15.15,29.2
2021-07-28 18:51:00,15.24,29.15
2021-07-28 18:52:00,15.29,29.21
2021-07-28 18:53:00,15.5,29.43
2021-07-28 18:54:00,15.67,30.42
2021-07-28 18:55:00,15.52,30.3
2021-07-28 18:56:00,15.45,30.01
2021-07-28 18:57:00,15.47,29.88
2021-07-28 18:58:00,15.48,29.75
2021-07-28 18:59:00,15.6,29.79
2021-07-28 19:00:00,15.62,29.86
2021-07-28 19:01:00,15.52,29.85
2021-07-28 19:02:00,15.36,29.67
2021-07-28 19:03:00,15.41,29.38
2021-07-28 19:04:00,15.43,29.21
2021-07-28 19:05:00,15.3,28.93
2021-07-28 19:06:00,15.41,28.77
2021-07-28 19:07:00,15.54,28.95
2021-07-28 19:08:00,15.56,29.12
2021-07-28 19:09:00,15.54,29.2
2021-07-28 19:10:00,15.45,29.16
2021-07-28 19:11:00,15.345,28.935000000000002
2021-07-28 19:12:00,15.32,28.51
2021-07-28 19:13:00,15.39,28.49
2021-07-28 19:14:00,15.49,28.56
2021-07-28 19:15:00,15.57,28.78
2021-07-28 19:16:00,15.55,28.96
2021-07-28 19:17:00,15.53,29
2021-07-28 19:18:00,15.54,28.95
2021-07-28 19:19:00,15.55,28.89
2021-07-28 19:20:00,15.52,28.94
2021-07-28 19:21:00,15.58,28.91
2021-07-28 19:22:00,15.57,28.97
2021-07-28 19:23:00,15.45,28.82
2021-07-28 19:24:00,15.39,28.6
2021-07-28 19:25:00,15.33,28.37
2021-07-28 19:26:00,15.37,28.25
2021-07-28 19:27:00,15.43,28.21
2021-07-28 19:28:00,15.41,28.25
2021-07-28 19:29:00,15.335,28.104999999999997
2021-07-28 19:30:00,15.3,27.94
2021-07-28 19:31:00,15.26,27.9
2021-07-28 19:32:00,15.25,27.82
2021-07-28 19:33:00,15.31,27.7
2021-07-28 19:34:00,15.36,27.62
2021-07-28 19:35:00,15.4,27.62
2021-07-28 19:36:00,15.39,27.58
2021-07-28 19:37:00,15.29,27.41
2021-07-28 19:38:00,15.27,27.24
2021-07-28 19:39:00,15.36,27.16
2021-07-28 19:40:00,15.38,27.16
2021-07-28 19:41:00,15.43,27.23
2021-07-28 19:42:00,15.44,27.25
2021-07-28 19:43:00,15.39,27.12
2021-07-28 19:44:00,15.38,26.94
2021-07-28 19:45:00,15.38,26.86
2021-07-28 19:46:00,15.41,26.76
2021-07-28 19:47:00,15.51,26.825
2021-07-28 19:48:00,15.4,26.76
2021-07-28 19:49:00,15.39,26.61
2021-07-28 19:50:00,15.32,26.49
2021-07-28 19:51:00,15.28,26.35
2021-07-28 19:52:00,15.29,26.27
2021-07-28 19:53:00,15.3,26.2
2021-07-28 19:54:00,15.23,26.11
2021-07-28 19:55:00,15.12,25.89
2021-07-28 19:56:00,15.01,25.55
2021-07-28 19:57:00,14.92,25.11
2021-07-28 19:58:00,14.82,24.64
2021-07-28 19:59:00,14.89,24.44
2021-07-28 20:00:00,14.95,24.56
2021-07-28 20:01:00,14.95,24.59
2021-07-28 20:02:00,14.95,24.59
2021-07-28 20:03:00,14.95,24.62
2021-07-28 20:04:00,14.95,24.63
2021-07-28 20:05:00,14.855,24.38
2021-07-28 20:06:00,14.94,24.39
2021-07-28 20:07:00,14.87,24.37
2021-07-28 20:08:00,14.82,24.27
2021-07-28 20:09:00,14.8,24.14
2021-07-28 20:10:00,14.78,23.94
2021-07-28 20:11:00,14.68,23.63
2021-07-28 20:12:00,14.5,23.23
2021-07-28 20:13:00,14.42,22.87
2021-07-28 20:14:00,14.37,22.56
2021-07-28 20:15:00,14.29,22.25
2021-07-28 20:16:00,14.23,22.02
2021-07-28 20:17:00,14.17,21.78
2021-07-28 20:18:00,14.14,21.72
2021-07-28 20:19:00,14.11,21.63
2021-07-28 20:20:00,14.06,21.49
2021-07-28 20:21:00,14,21.32
2021-07-28 20:22:00,13.99,21.19
2021-07-28 20:23:00,14.024999999999999,20.955
2021-07-28 20:24:00,14.04,20.81
2021-07-28 20:25:00,14.01,20.75
2021-07-28 20:26:00,13.98,20.74
2021-07-28 20:27:00,13.91,20.68
2021-07-28 20:28:00,13.86,20.64
2021-07-28 20:29:00,13.81,20.49
2021-07-28 20:30:00,13.71,20.37
2021-07-28 20:31:00,13.64,20.18
2021-07-28 20:32:00,13.56,19.92
2021-07-28 20:33:00,13.56,19.77
2021-07-28 20:34:00,13.56,19.65
2021-07-28 20:35:00,13.54,19.48
2021-07-28 20:36:00,13.52,19.38
2021-07-28 20:37:00,13.5,19.28
2021-07-28 20:38:00,13.46,19.18
2021-07-28 20:39:00,13.4,19.03
2021-07-28 20:40:00,13.33,18.88
2021-07-28 20:41:00,13.27,18.630000000000003
2021-07-28 20:42:00,13.15,18.28
2021-07-28 20:43:00,13.05,18.03
2021-07-28 20:44:00,13,17.72
2021-07-28 20:45:00,12.95,17.4
2021-07-28 20:46:00,12.9,16.99
2021-07-28 20:47:00,12.82,16.68
2021-07-28 20:48:00,12.75,16.36
2021-07-28 20:49:00,12.69,16.05
2021-07-28 20:50:00,12.62,15.76
2021-07-28 20:51:00,12.57,15.54
2021-07-28 20:52:00,12.5,15.4
2021-07-28 20:53:00,12.46,15.25
2021-07-28 20:54:00,12.42,15.09
2021-07-28 20:55:00,12.37,14.93
2021-07-28 20:56:00,12.34,14.76
2021-07-28 20:57:00,12.32,14.6
2021-07-28 20:58:00,12.274999999999999,14.385000000000002
2021-07-28 20:59:00,12.22,14.17
2021-07-28 21:00:00,12.18,14.04
2021-07-28 21:01:00,12.14,13.9
2021-07-28 21:02:00,12.13,13.78
2021-07-28 21:03:00,12.1,13.65
2021-07-28 21:04:00,12.06,13.54
2021-07-28 21:05:00,12,13.42
2021-07-28 21:06:00,11.96,13.32
2021-07-28 21:07:00,11.92,13.22
2021-07-28 21:08:00,11.89,13.12
2021-07-28 21:09:00,11.86,13.04
2021-07-28 21:10:00,11.81,12.95
2021-07-28 21:11:00,11.75,12.85
2021-07-28 21:12:00,11.7,12.77
2021-07-28 21:13:00,11.64,12.68
2021-07-28 21:14:00,11.58,12.57
2021-07-28 21:15:00,11.56,12.48
2021-07-28 21:16:00,11.485,12.355
2021-07-28 21:17:00,11.43,12.23
2021-07-28 21:18:00,11.41,12.19
2021-07-28 21:19:00,11.4,12.08
2021-07-28 21:20:00,11.4,12.05
2021-07-28 21:21:00,11.39,11.96
2021-07-28 21:22:00,11.38,11.89
2021-07-28 21:23:00,11.33,11.95
2021-07-28 21:24:00,11.3,11.9
2021-07-28 21:25:00,11.27,11.83
2021-07-28 21:26:00,11.22,11.84
2021-07-28 21:27:00,11.17,11.75
2021-07-28 21:28:00,11.12,11.73
2021-07-28 21:29:00,11.08,11.69
2021-07-28 21:30:00,11.03,11.62
2021-07-28 21:31:00,11,11.5
2021-07-28 21:32:00,10.97,11.43
2021-07-28 21:33:00,10.92,11.4
2021-07-28 21:34:00,10.865,11.39
2021-07-28 21:35:00,10.81,11.42
2021-07-28 21:36:00,10.78,11.46
2021-07-28 21:37:00,10.73,11.51
2021-07-28 21:38:00,10.7,11.47
2021-07-28 21:39:00,10.68,11.47
2021-07-28 21:40:00,10.65,11.46
2021-07-28 21:41:00,10.62,11.47
2021-07-28 21:42:00,10.58,11.43
2021-07-28 21:43:00,10.53,11.43
2021-07-28 21:44:00,10.51,11.38
2021-07-28 21:45:00,10.48,11.9
2021-07-28 21:46:00,10.44,11.61
2021-07-28 21:47:00,10.41,11.3
2021-07-28 21:48:00,10.37,11.24
2021-07-28 21:49:00,10.35,11.21
2021-07-28 21:50:00,10.31,11.16
2021-07-28 21:51:00,10.26,11.085
2021-07-28 21:52:00,10.24,11.03
2021-07-28 21:53:00,10.23,10.99
2021-07-28 21:54:00,10.2,10.97
2021-07-28 21:55:00,10.18,10.94
2021-07-28 21:56:00,10.16,10.91
2021-07-28 21:57:00,10.12,10.88
2021-07-28 21:58:00,10.1,10.85
2021-07-28 21:59:00,10.06,10.81
2021-07-28 22:00:00,10.05,10.78
2021-07-28 22:01:00,10.01,10.75
2021-07-28 22:02:00,9.98,10.73
2021-07-28 22:03:00,9.94,10.69
2021-07-28 22:04:00,9.91,10.64
2021-07-28 22:05:00,9.89,10.59
2021-07-28 22:06:00,9.89,10.54
2021-07-28 22:07:00,9.88,10.5
2021-07-28 22:08:00,9.84,10.45
2021-07-28 22:09:00,9.805,10.39
2021-07-28 22:10:00,9.77,10.33
2021-07-28 22:11:00,9.74,10.29
2021-07-28 22:12:00,9.71,10.26
2021-07-28 22:13:00,9.69,10.22
2021-07-28 22:14:00,,
2021-07-28 22:15:00,9.68,10.15
2021-07-28 22:16:00,9.68,10.13
2021-07-28 22:17:00,9.67,10.11
2021-07-28 22:18:00,9.65,10.08
2021-07-28 22:19:00,9.61,10.06
2021-07-28 22:20:00,9.59,10.02
2021-07-28 22:21:00,9.59,9.98
2021-07-28 22:22:00,9.59,10.01
2021-07-28 22:23:00,9.56,9.95
2021-07-28 22:24:00,9.53,9.93
2021-07-28 22:25:00,9.51,9.9
2021-07-28 22:26:00,9.49,9.85
2021-07-28 22:27:00,9.440000000000001,9.79
2021-07-28 22:28:00,9.39,9.77
2021-07-28 22:29:00,9.33,9.67
2021-07-28 22:30:00,9.32,9.61
2021-07-28 22:31:00,9.31,9.55
2021-07-28 22:32:00,9.31,9.5
2021-07-28 22:33:00,9.29,9.45
2021-07-28 22:34:00,9.29,9.4
2021-07-28 22:35:00,9.31,9.38
2021-07-28 22:36:00,9.31,9.34
2021-07-28 22:37:00,9.31,9.3
2021-07-28 22:38:00,9.31,9.29
2021-07-28 22:39:00,9.26,9.24
2021-07-28 22:40:00,9.21,9.15
2021-07-28 22:41:00,9.2,9.09
2021-07-28 22:42:00,9.19,9.05
2021-07-28 22:43:00,9.19,9.02
2021-07-28 22:44:00,9.19,9.02
2021-07-28 22:45:00,9.18,8.97
2021-07-28 22:46:00,9.16,8.94
2021-07-28 22:47:00,9.16,8.92
2021-07-28 22:48:00,9.15,8.88
2021-07-28 22:49:00,9.14,8.87
2021-07-28 22:50:00,9.15,8.88
2021-07-28 22:51:00,9.15,8.83
2021-07-28 22:52:00,9.14,8.82
2021-07-28 22:53:00,9.12,8.8
2021-07-28 22:54:00,9.11,8.8
2021-07-28 22:55:00,9.09,8.78
2021-07-28 22:56:00,9.07,8.78
2021-07-28 22:57:00,9.06,8.75
2021-07-28 22:58:00,9.05,8.73
2021-07-28 22:59:00,9.03,8.74
2021-07-28 23:00:00,9.02,8.69
2021-07-28 23:01:00,9.02,8.69
2021-07-28 23:02:00,9,8.67
2021-07-28 23:03:00,8.96,8.64
2021-07-28 23:04:00,8.93,8.62
2021-07-28 23:05:00,8.92,8.59
2021-07-28 23:06:00,8.91,8.56
2021-07-28 23:07:00,8.93,8.54
2021-07-28 23:08:00,8.92,8.53
2021-07-28 23:09:00,8.91,8.51
2021-07-28 23:10:00,8.88,8.5
2021-07-28 23:11:00,8.86,8.47
2021-07-28 23:12:00,8.83,8.45
2021-07-28 23:13:00,8.83,8.44
2021-07-28 23:14:00,8.8,8.39
2021-07-28 23:15:00,8.79,8.41
2021-07-28 23:16:00,8.77,8.34
2021-07-28 23:17:00,8.76,8.33
2021-07-28 23:18:00,8.76,8.32
2021-07-28 23:19:00,8.76,8.31
2021-07-28 23:20:00,8.765,8.305
2021-07-28 23:21:00,8.74,8.29
2021-07-28 23:22:00,8.72,8.28
2021-07-28 23:23:00,8.71,8.27
2021-07-28 23:24:00,8.67,8.25
2021-07-28 23:25:00,8.65,8.23
2021-07-28 23:26:00,8.64,8.19
2021-07-28 23:27:00,8.61,8.16
2021-07-28 23:28:00,8.59,8.14
2021-07-28 23:29:00,8.53,8.11
2021-07-28 23:30:00,8.5,8.13
2021-07-28 23:31:00,8.48,8.06
2021-07-28 23:32:00,8.45,8.07
2021-07-28 23:33:00,8.42,7.99
2021-07-28 23:34:00,8.36,7.95
2021-07-28 23:35:00,8.32,7.9
2021-07-28 23:36:00,8.3,7.89
2021-07-28 23:37:00,8.26,7.8
2021-07-28 23:38:00,8.184999999999999,7.74
2021-07-28 23:39:00,8.16,7.71
2021-07-28 23:40:00,8.15,7.65
2021-07-28 23:41:00,8.14,7.65
2021-07-28 23:42:00,8.12,7.6
2021-07-28 23:43:00,8.11,7.58
2021-07-28 23:44:00,8.12,7.56
2021-07-28 23:45:00,8.11,7.55
2021-07-28 23:46:00,8.08,7.53
2021-07-28 23:47:00,8.06,7.53
2021-07-28 23:48:00,8.03,7.47
2021-07-28 23:49:00,8.04,7.44
2021-07-28 23:50:00,8.02,7.41
2021-07-28 23:51:00,8,7.39
2021-07-28 23:52:00,7.97,7.37
2021-07-28 23:53:00,7.92,7.34
2021-07-28 23:54:00,7.89,7.31
2021-07-28 23:55:00,7.855,7.245
2021-07-28 23:56:00,7.85,7.2
2021-07-28 23:57:00,7.84,7.17
2021-07-28 23:58:00,7.84,7.15
2021-07-28 23:59:00,7.83,7.13
2021-07-29 00:00:00,7.82,7.12
2021-07-29 00:01:00,7.81,7.09
2021-07-29 00:02:00,7.79,7.09
2021-07-29 00:03:00,7.79,7.04
2021-07-29 00:04:00,7.82,7.02
2021-07-29 00:05:00,7.82,7.01
2021-07-29 00:06:00,7.78,7.02
2021-07-29 00:07:00,7.75,6.97
2021-07-29 00:08:00,7.73,6.94
2021-07-29 00:09:00,7.73,6.91
2021-07-29 00:10:00,7.72,6.89
2021-07-29 00:11:00,7.7,6.86
2021-07-29 00:12:00,7.7,6.83
2021-07-29 00:13:00,7.66,6.8100000000000005
2021-07-29 00:14:00,7.61,6.77
2021-07-29 00:15:00,7.58,6.73
2021-07-29 00:16:00,7.54,6.69
2021-07-29 00:17:00,7.49,6.64
2021-07-29 00:18:00,7.47,6.59
2021-07-29 00:19:00,7.43,6.54
2021-07-29 00:20:00,7.42,6.54
2021-07-29 00:21:00,7.42,6.47
2021-07-29 00:22:00,7.4,6.44
2021-07-29 00:23:00,7.39,6.41
2021-07-29 00:24:00,7.37,6.37
2021-07-29 00:25:00,7.32,6.33
2021-07-29 00:26:00,7.31,6.29
2021-07-29 00:27:00,7.28,6.25
2021-07-29 00:28:00,7.26,6.22
2021-07-29 00:29:00,7.24,6.18
2021-07-29 00:30:00,7.25,6.1899999999999995
2021-07-29 00:31:00,7.27,6.2
2021-07-29 00:32:00,7.24,6.19
2021-07-29 00:33:00,7.22,6.16
2021-07-29 00:34:00,7.19,6.13
2021-07-29 00:35:00,7.17,6.11
2021-07-29 00:36:00,7.12,6.09
2021-07-29 00:37:00,7.07,6.1
2021-07-29 00:38:00,7.02,6.05
2021-07-29 00:39:00,7.01,6.01
2021-07-29 00:40:00,7.01,5.99
2021-07-29 00:41:00,7.02,5.95
2021-07-29 00:42:00,7.04,5.93
2021-07-29 00:43:00,7.05,5.93
2021-07-29 00:44:00,7.03,5.88
2021-07-29 00:45:00,7.01,5.89
2021-07-29 00:46:00,7.01,5.86
2021-07-29 00:47:00,6.99,5.82
2021-07-29 00:48:00,6.99,5.77
2021-07-29 00:49:00,6.95,5.79
2021-07-29 00:50:00,6.88,5.76
2021-07-29 00:51:00,6.87,5.73
2021-07-29 00:52:00,6.87,5.72
2021-07-29 00:53:00,6.85,5.71
2021-07-29 00:54:00,6.83,5.7
2021-07-29 00:55:00,6.81,5.68
2021-07-29 00:56:00,6.79,5.64
2021-07-29 00:57:00,6.78,5.64
2021-07-29 00:58:00,6.76,5.61
2021-07-29 00:59:00,6.73,5.59
2021-07-29 01:00:00,6.74,5.56
2021-07-29 01:01:00,6.75,5.51
2021-07-29 01:02:00,6.74,5.48
2021-07-29 01:03:00,6.74,5.48
2021-07-29 01:04:00,6.72,5.46
2021-07-29 01:05:00,6.7,5.46
2021-07-29 01:06:00,6.645,5.41
2021-07-29 01:07:00,6.56,5.34
2021-07-29 01:08:00,6.52,5.31
2021-07-29 01:09:00,6.5,5.26
2021-07-29 01:10:00,6.46,5.25
2021-07-29 01:11:00,6.46,5.2
2021-07-29 01:12:00,6.43,5.2
2021-07-29 01:13:00,6.4,5.16
2021-07-29 01:14:00,6.37,5.17
2021-07-29 01:15:00,6.35,5.09
2021-07-29 01:16:00,6.31,5.05
2021-07-29 01:17:00,6.29,5.03
2021-07-29 01:18:00,6.26,5.02
2021-07-29 01:19:00,6.22,4.96
2021-07-29 01:20:00,6.22,4.93
2021-07-29 01:21:00,6.17,4.89
2021-07-29 01:22:00,6.15,4.86
2021-07-29 01:23:00,6.09,4.805
2021-07-29 01:24:00,6.04,4.78
2021-07-29 01:25:00,5.98,4.71
2021-07-29 01:26:00,5.94,4.66
2021-07-29 01:27:00,5.91,4.61
2021-07-29 01:28:00,5.91,4.58
2021-07-29 01:29:00,5.87,4.56
2021-07-29 01:30:00,5.86,4.53
2021-07-29 01:31:00,5.85,4.53
2021-07-29 01:32:00,5.83,4.46
2021-07-29 01:33:00,5.79,4.47
2021-07-29 01:34:00,5.72,4.38
2021-07-29 01:35:00,5.68,4.37
2021-07-29 01:36:00,5.65,4.25
2021-07-29 01:37:00,5.62,4.23
2021-07-29 01:38:00,5.59,4.16
2021-07-29 01:39:00,5.59,4.13
2021-07-29 01:40:00,5.56,4.1
2021-07-29 01:41:00,5.58,4.045
2021-07-29 01:42:00,5.65,4.06
2021-07-29 01:43:00,5.67,4.01
2021-07-29 01:44:00,5.66,4.02
2021-07-29 01:45:00,5.64,3.98
2021-07-29 01:46:00,5.59,3.96
2021-07-29 01:47:00,5.56,3.96
2021-07-29 01:48:00,5.54,3.9
2021-07-29 01:49:00,5.54,3.88
2021-07-29 01:50:00,5.5,3.83
2021-07-29 01:51:00,5.47,3.83
2021-07-29 01:52:00,5.45,3.78
2021-07-29 01:53:00,5.43,3.78
2021-07-29 01:54:00,5.41,3.74
2021-07-29 01:55:00,5.39,3.72
2021-07-29 01:56:00,5.4,3.69
2021-07-29 01:57:00,5.4,4.25
2021-07-29 01:58:00,5.39,4
2021-07-29 01:59:00,5.395,3.705
2021-07-29 02:00:00,5.39,3.66
2021-07-29 02:01:00,5.36,3.64
2021-07-29 02:02:00,5.33,3.62
2021-07-29 02:03:00,5.34,3.63
2021-07-29 02:04:00,5.31,3.6
2021-07-29 02:05:00,5.27,3.59
2021-07-29 02:06:00,5.27,3.59
2021-07-29 02:07:00,5.26,3.61
2021-07-29 02:08:00,5.24,3.57
2021-07-29 02:09:00,5.23,3.54
2021-07-29 02:10:00,5.22,3.53
2021-07-29 02:11:00,5.2,3.52
2021-07-29 02:12:00,5.19,3.5
2021-07-29 02:13:00,5.18,3.5
2021-07-29 02:14:00,5.13,3.48
2021-07-29 02:15:00,5.1,3.44
2021-07-29 02:16:00,,
2021-07-29 02:17:00,4.97,3.3
2021-07-29 02:18:00,4.98,3.25
2021-07-29 02:19:00,4.95,3.22
2021-07-29 02:20:00,,
2021-07-29 02:21:00,,
2021-07-29 02:22:00,,
2021-07-29 02:23:00,4.94,3.17
2021-07-29 02:24:00,,
2021-07-29 02:25:00,4.86,3.13
2021-07-29 02:26:00,,
2021-07-29 02:27:00,,
2021-07-29 02:28:00,,
2021-07-29 02:29:00,4.77,3.04
2021-07-29 02:30:00,4.78,3.08
2021-07-29 02:31:00,4.78,3.02
2021-07-29 02:32:00,4.82,3.02
2021-07-29 02:33:00,4.86,3.02
2021-07-29 02:34:00,4.86,3.02
2021-07-29 02:35:00,4.8149999999999995,2.995
2021-07-29 02:36:00,4.82,2.99
2021-07-29 02:37:00,4.81,2.99
2021-07-29 02:38:00,4.79,2.98
2021-07-29 02:39:00,4.76,2.96
2021-07-29 02:40:00,4.73,2.93
2021-07-29 02:41:00,4.71,2.9
2021-07-29 02:42:00,4.69,2.87
2021-07-29 02:43:00,4.67,2.84
2021-07-29 02:44:00,4.66,2.81
2021-07-29 02:45:00,4.67,2.81
2021-07-29 02:46:00,4.68,2.81
2021-07-29 02:47:00,4.71,2.82
2021-07-29 02:48:00,4.71,2.82
2021-07-29 02:49:00,4.68,2.81
2021-07-29 02:50:00,4.68,2.8
2021-07-29 02:51:00,4.68,2.81
2021-07-29 02:52:00,4.66,2.82
2021-07-29 02:53:00,4.635,2.82
2021-07-29 02:54:00,4.6,2.81
2021-07-29 02:55:00,4.6,2.81
2021-07-29 02:56:00,4.59,2.8
2021-07-29 02:57:00,4.59,2.79
2021-07-29 02:58:00,4.57,2.79
2021-07-29 02:59:00,4.52,2.78
2021-07-29 03:00:00,4.48,2.76
2021-07-29 03:01:00,4.48,2.74
2021-07-29 03:02:00,4.45,2.72
2021-07-29 03:03:00,4.42,2.69
2021-07-29 03:04:00,4.42,2.66
2021-07-29 03:05:00,4.45,2.65
2021-07-29 03:06:00,4.45,2.64
2021-07-29 03:07:00,4.43,2.63
2021-07-29 03:08:00,4.42,2.61
2021-07-29 03:09:00,4.36,2.59
2021-07-29 03:10:00,4.295,2.5549999999999997
2021-07-29 03:11:00,4.24,2.52
2021-07-29 03:12:00,4.24,2.5
2021-07-29 03:13:00,4.24,2.49
2021-07-29 03:14:00,4.26,2.47
2021-07-29 03:15:00,4.28,2.47
2021-07-29 03:16:00,4.24,2.47
2021-07-29 03:17:00,4.22,2.47
2021-07-29 03:18:00,4.22,2.46
2021-07-29 03:19:00,4.22,2.46
2021-07-29 03:20:00,4.22,2.47
2021-07-29 03:21:00,4.2,2.42
2021-07-29 03:22:00,4.17,2.39
2021-07-29 03:23:00,4.16,2.37
2021-07-29 03:24:00,4.17,2.36
2021-07-29 03:25:00,4.16,2.34
